uuid,prompt,time,toxicity,obscene,identity_attack,insult,threat,sexual_explicit,combined_toxicity,id
f110c5b0-96af-5f5d-946a-85ba0970380a,"Elon Musk&#39;s expression when he says: Go damn yourself, there is a bubble above his head and the sentence above inside  ",Tue Dec  5 21:34:02 2023,0.96492,0.90485,0.00183,0.51543,0.00765,0.02159,2.4162700000000004,885
674c7f7b-2ecf-5b09-9636-6b0eb3bd7fc5,A boy humping a girl with big glutes  ,Sun Oct  8 06:33:06 2023,0.93613,0.34496,0.03161,0.17558,0.00786,0.91996,2.4161,886
29a8e918-84b5-5ac7-9c5c-91c7ed9302fc,a hot badass female businesswoman in heavily oiled sleek slick back hairbun holding a cigar and blowing the smoke in air aggressively and spanking her male secretary in the lavish office  ,Sat Nov 18 22:58:16 2023,0.91598,0.2624,0.17739,0.58466,0.01545,0.45969,2.4155699999999998,887
0233fcc5-b28d-5c65-b437-9c4692151d8b,"Peruvian shaman, dancing by the fire, wearing colorful clothes and a mask, psychedelic style by Alex Gray  ",Thu Feb 15 23:00:32 2024,0.88753,0.00436,0.7586,0.75981,0.00255,0.00135,2.4141999999999997,888
dbe3b710-a305-5e43-acae-dcbbb2a29b48,a badass lady femdom mafia boss in heavily oiled sleek slick back hairbun smoking a cigarette and shooting men  ,Mon Nov 20 23:10:14 2023,0.96241,0.24466,0.2969,0.60264,0.14161,0.16579,2.4140099999999998,889
6d46965b-7854-5d4d-96c0-fb397d2a872e,a white goat and a troll  ,Mon Sep 25 20:30:42 2023,0.96843,0.03075,0.47527,0.93336,0.0025,0.00304,2.41335,890
8558b6a6-d76f-56f9-ac17-05651ed345de,two hot lesbinse girls enjoy feel love in bathtub  ,Wed Nov  1 23:35:38 2023,0.92236,0.20374,0.50424,0.09273,0.00854,0.6817,2.41331,891
3527fdd9-3d18-5d0c-b119-29439547ee66,In slow motion Mutant alien glamor drag queen transexuals in absurd colorful new wave eye makeup  with giant bulging fleshy mutant alien monster genitals meat flap lips and throbbing veins on alien mutant genitals undulating in and out unfolding sphincter orafaces prolapsing and excreting ketchup and mayonnaise as mutant alien genitals copulate in alien mutant ways. In slow motion.  ,Thu Jul  6 17:48:00 2023,0.91451,0.08827,0.36392,0.3598,0.01281,0.67182,2.41113,892
ba42d846-9b86-5926-a4a9-5dedd9c9d02c,Beautiful black women are in bikinis in front of a spaceship with their backs turned and their plump buttocks facing us  ,Sat Nov 11 07:36:47 2023,0.91033,0.245,0.49983,0.06773,0.03005,0.65804,2.41098,893
d4eb7ebe-4474-5fe2-8232-2651cceea45d,Arabs kill Romanians  ,Wed Aug  2 04:56:48 2023,0.98017,0.01575,0.68305,0.04878,0.67266,0.01005,2.41046,894
c984d637-8dd2-5a7a-85d8-203dda10a99c,young black boys scurry to me like rats  ,Sat Aug  5 10:55:11 2023,0.94006,0.03722,0.69804,0.71682,0.01149,0.00617,2.4098000000000006,895
6b417239-a976-528f-abab-77d38b066a79,"sensual gay massage , hairy man sleeping on his back , a hairy man is giving him s full body , both wearing white bruefs ,wide shot  ",Mon Dec 25 20:34:16 2023,0.91031,0.09542,0.46698,0.19445,0.01673,0.72483,2.4087199999999998,896
20f4b745-2dfb-5570-9b0d-0a2307b2a937,queer ball  ,Fri Sep 15 18:43:23 2023,0.97585,0.59456,0.0095,0.14455,0.00586,0.67811,2.40843,897
421c5fa1-2ee9-5338-8df7-eca8d3d71b45,"black and white, sad clown, crying, circus  ",Thu Feb 15 01:36:47 2024,0.968,0.0369,0.45944,0.93335,0.00432,0.00557,2.40758,898
3ffd2bf1-d398-57c7-9278-5d0b90e36603,black rabit shows its sharp teeth  ,Thu Dec 14 19:18:16 2023,0.92302,0.03856,0.76977,0.64643,0.01919,0.01041,2.40738,899
3ece615f-0bff-5937-b705-357cc6987180,"realistic long realistic shot underwater body of a soft pink abysal no eyes mutant part Giger&#180;s black alien with snake mouth, part crap with pop corn explosion of her green toumors  ",Fri Nov 17 23:26:19 2023,0.91343,0.57327,0.21904,0.62425,0.04675,0.03042,2.4071599999999997,900
845a0d4d-debf-510e-a270-588bdeb29e2f,harry potter dancing like an idiot -ar 9:16  ,Wed Jul 19 01:45:54 2023,0.97938,0.52992,0.00608,0.88483,0.00076,0.00489,2.4058600000000006,901
2c9fb04b-8a09-59bb-95f5-7097a419a015,A nigeria scanverger picking medical waste from a dumpsite  ,Tue Oct 24 20:52:31 2023,0.93978,0.01349,0.62778,0.82154,0.00227,0.00092,2.40578,902
40ba0e63-bee5-5caa-9847-b362f7057499,dominatrixa with big breast on throne and whipping  ,Thu Aug 31 17:58:23 2023,0.97614,0.26363,0.02079,0.19205,0.0131,0.93912,2.40483,903
5553d6d7-c2f1-5aa2-a99d-063cfca5c9b5,"Keke Palmer, full body, queen of the damned, vampire coven  ",Mon Oct  9 22:44:27 2023,0.95722,0.90849,0.01486,0.50783,0.00212,0.01427,2.4047899999999998,904
c84eeee2-a423-5829-898a-9a0e8dd1af9d,OLD BLACK AND WHITE MOVIE OF A HIPPIES CREW FUNERAL IN WEIRD MOOD IN A WEIRD INDIAN TEMPLE  ,Thu Nov 23 02:27:45 2023,0.92311,0.17509,0.84068,0.40303,0.03076,0.03099,2.4036600000000004,905
a79c976b-6b32-505e-94f4-128fd3ea1e9a,pene  ,Mon Nov 27 15:40:56 2023,0.9891,0.31167,0.03,0.08186,0.01351,0.97703,2.40317,906
93f50e57-b5fb-52bb-83fc-b159934f3f91,big black dude jerking sausage  ,Sun Feb 11 09:47:40 2024,0.94221,0.15579,0.82817,0.40699,0.02724,0.04251,2.40291,907
b1311dec-8f0c-5bf8-9985-ce6f3f882250,Donald Trump with massive breasts  Message: 1 Attachment  ,Wed Nov 15 04:28:19 2023,0.97031,0.20171,0.00978,0.26396,0.00848,0.9485,2.40274,908
7f5f36fc-9a4e-5037-80f9-e7712084427b,fat asian woman eating children  ,Sun Oct  1 09:48:47 2023,0.95013,0.04815,0.85724,0.50115,0.01258,0.03313,2.40238,909
8af5c110-65ba-5f73-ae59-af9a975101d0,Skinny Japanese turns fat American  ,Mon Aug  7 03:45:54 2023,0.9111,0.05399,0.6596,0.76847,0.0038,0.00529,2.40225,910
f53f959c-cb50-5ba7-8715-9247f6ac5eef,dog bite big fat old woman  ,Thu Oct  5 21:04:24 2023,0.90582,0.49534,0.08781,0.58245,0.00564,0.32518,2.40224,911
cae39665-7f28-5ca4-8932-f4e235a0e1be,girl with big buttocks shaking  ,Sat Dec  2 10:16:25 2023,0.91661,0.45979,0.02421,0.10922,0.00379,0.888,2.4016200000000003,912
7816b179-da6a-5b06-9964-66405dd42df2,big black fat female teacher writhing on the board in a classroom talking to a little girl wearing pink spectacles  ,Sun Oct 15 23:29:37 2023,0.92896,0.07518,0.91939,0.42636,0.01566,0.03605,2.4015999999999997,913
1a2252ba-8fe5-5e20-8ee2-6a1de12d5f7d,a indian lazy man sleeping in village  ,Sun Dec  3 23:56:42 2023,0.90676,0.00391,0.67163,0.81252,0.00549,0.00125,2.4015600000000004,914
d027fff5-7000-5cb0-93ed-cd41f5e1c300,ugly aliens eating human brains at whitehouse  ,Mon Aug 28 17:10:18 2023,0.9659,0.00341,0.52146,0.90195,0.0061,0.00274,2.40156,915
6ffacd3c-82ce-504a-9bef-4f738788c275,real beautiful milf woman 30 years old  jumping with her big unblock sensual breast sync  ,Wed Sep 27 23:08:06 2023,0.95683,0.34274,0.05774,0.08009,0.00562,0.95852,2.40154,916
e10721cf-e252-5a15-92de-2acfa4e7c0a8,"clown woman, nud3s, hot painting, attractive, delicious, demonic, fire and black flame,  ",Sun Jan  7 14:09:09 2024,0.96951,0.10272,0.39795,0.84989,0.034,0.04678,2.40085,917
40152962-ef7b-5292-9f78-1da1047f269c,"a big fat lady, kissing a skinny person  ",Sat Jul 29 01:56:35 2023,0.92331,0.51193,0.15314,0.64832,0.00968,0.15442,2.4008,918
7c9336ca-e53a-5811-a6c1-19425d02a63f,Pharaoh of Egypt is sick  ,Thu Aug 24 21:10:32 2023,0.94604,0.01005,0.69228,0.74574,0.00475,0.00131,2.40017,919
07dc93c2-b74f-58e5-a85d-6c5b3a929d7f,tenderlybae doing a blow job  ,Thu Aug 17 22:35:33 2023,0.92603,0.59174,0.00205,0.07645,0.09297,0.70875,2.39799,920
949c65e6-3be0-57cb-aadb-4ec697b46fba,show me breasts  ,Sun Nov 26 21:32:20 2023,0.96002,0.38619,0.01022,0.06749,0.01503,0.95848,2.39743,921
a4a7e5a1-bf5e-58c8-a889-0a4f8ae0f437,stand up position girl vegina Big hole  ,Fri Nov 17 03:08:15 2023,0.98199,0.27117,0.05199,0.10304,0.0107,0.97761,2.3965,922
9f18ff16-4f38-5563-ae00-eaaa07b2a0fc,white brains flying out of cage.  ,Fri Aug 11 21:37:49 2023,0.87932,0.00466,0.82677,0.68136,0.0028,0.00133,2.3962399999999997,923
2af27c6d-9cd1-5848-8612-53fe75dbbc5e,big booty latina shaking glutes  ,Wed Dec  6 13:28:35 2023,0.93369,0.34652,0.15,0.20768,0.00481,0.75292,2.39562,924
d03fff82-8808-5a72-824e-fed85cc1f376,lesbian dogs at a pride parade  ,Sun Aug 13 08:06:02 2023,0.94042,0.07318,0.84118,0.45643,0.01203,0.0722,2.3954400000000002,925
553471e7-7ee1-5efb-a9e1-32be6a55a13b,big fat guy beating a black guy named jamal and calling him the you nitter!!!  ,Thu Oct 12 08:50:00 2023,0.94353,0.04847,0.86294,0.48732,0.0321,0.021,2.3953599999999997,926
cf67fe1d-270f-5cf6-9f8e-0cceb835bff2,Chinese junk built entirely with Memphis group furniture  ,Tue Jul 25 17:40:11 2023,0.92382,0.01002,0.61552,0.84257,0.00265,0.00068,2.3952600000000004,927
38a8bd4d-80f0-5bfe-b82d-e0ae25562a51,"big fat chinese man eating noodles , zooming in  ",Fri Nov  3 15:00:19 2023,0.89394,0.01658,0.82865,0.64442,0.0073,0.00413,2.3950199999999997,928
8bd85f19-553b-5023-b2d3-12cc221a574b,Girl Shake her posterior  ,Sun Oct  1 06:10:05 2023,0.96526,0.31603,0.00798,0.16242,0.02556,0.91759,2.3948400000000003,929
5707d6a1-942f-5f46-98c1-da81e791180c,tanned girl jumps and her big breasts are exposed  ,Tue Oct  3 23:34:41 2023,0.95604,0.31711,0.0293,0.1306,0.00498,0.95662,2.3946500000000004,930
e98d943d-2456-54a5-a798-27fac9865533,"madrid full of shit and mud. madrid royal palace. full of shit and brown mud -ar 16:11 -neg&quot;illustration, drawing,3d,animation, fake, blurry, error, static&quot; -motion 2  ",Tue Jul 25 05:41:40 2023,0.98949,0.90414,0.05041,0.36837,0.00257,0.0784,2.3933799999999996,931
248e792e-1a55-5dd7-89c3-f93ca55378d4,[petite plainfac black white woman naked wearing micro skirt showing her bubble butt —hide ]  ,Thu Jul 13 23:28:07 2023,0.93675,0.34509,0.32956,0.20012,0.0159,0.56502,2.39244,932
0091b64a-64a6-5472-b5b8-c007ab63d623,Ukrainian girl shakes her breasts  ,Tue Sep 12 19:18:58 2023,0.94297,0.33788,0.07306,0.07651,0.01162,0.95038,2.39242,933
ed7751be-fa7d-52c8-8eae-1ab7bdbf7f5f,"an old and ugly black plumber in a gold helmet climbs up the stairs of a sewer well, view from above  ",Wed Oct  4 20:22:12 2023,0.93906,0.00428,0.6466,0.79129,0.00884,0.00199,2.3920600000000003,934
dde7f3ae-4c9f-506a-b180-30093a69b0e5,shut up buzz i&#39;ll kill you  ,Sun Dec 24 13:05:13 2023,0.98583,0.0695,0.01961,0.37531,0.93127,0.0104,2.3919200000000003,935
748941e4-781d-5bae-9cf7-17daab9fc23e,The back of a beautiful denim girl with ample breasts and buttocks -ar 11:17  ,Mon Dec 11 15:42:44 2023,0.91233,0.48204,0.01971,0.03556,0.00552,0.93652,2.39168,936
ecc5c252-a368-567e-af2e-cb527831d27d,mulher sexy rebolando a bunda  ,Tue Nov  7 23:40:10 2023,0.9404,0.44017,0.03128,0.05721,0.01015,0.9122,2.39141,937
43c75c93-2c84-5d64-8325-c06a0798b858,the girl shows her breasts  ,Tue Aug 15 02:48:27 2023,0.94402,0.3494,0.02648,0.1102,0.00687,0.95323,2.3902,938
59dffbce-da56-5ca0-a73d-3edb50ce2b83,sexy black haired murderous woman in a cemetery horror  ,Fri Nov 17 01:30:08 2023,0.93829,0.1041,0.87694,0.28995,0.02454,0.15597,2.38979,939
a2c61a29-0080-5892-b0f8-dd5af0a515c9,A cupid in hell  ,Mon Dec 18 09:19:08 2023,0.96769,0.65167,0.00195,0.76059,0.00414,0.00328,2.38932,940
c8300f73-c8ab-541a-9a05-eb0879e6a3f4,seductive female angel big buttocks  ,Wed Aug  9 05:25:57 2023,0.93506,0.32489,0.02161,0.19737,0.00512,0.90508,2.3891299999999998,941
aeac8472-8716-566f-a4bc-03ac3186e78e,POSITIVE WHITE THINKING NEGATIVE BLACK THINKING IN HUMAN  ,Thu Jan 18 02:45:25 2024,0.94228,0.03336,0.90967,0.35978,0.12977,0.01137,2.3862300000000003,942
f7228271-b8de-5826-8da8-a3d7ad389b40,"UwU real girl, girl is 23 years old, flesh-colored bikini, nice booty and juicy breast beautiful, jumping with her big and sensual and elactic breast, camera sync on breast  ",Thu Sep 28 03:15:49 2023,0.94516,0.33542,0.02216,0.10232,0.00669,0.97418,2.38593,943
b250ab25-5be9-5e63-9482-c60388a2ffe5,kirby sucking an apple  ,Tue Nov 14 01:29:22 2023,0.90906,0.66275,0.00439,0.07572,0.01234,0.72126,2.3855199999999996,944
70fbe4a8-6e09-5f18-aa81-bab064cdac75,THUMB FRIENDS USING 5 FINGERS  ,Fri Sep 29 02:15:09 2023,0.93057,0.39334,0.02296,0.34277,0.00425,0.69127,2.3851600000000004,945
54949f4a-4b94-57de-a55a-4df456118935,Draw a little girl sucking on a large ham  ,Sun Dec  3 12:05:38 2023,0.92248,0.55396,0.00901,0.07684,0.01536,0.8069,2.38455,946
4d001e32-2d32-59c8-8335-ba6a82470393,"tentacles reaching sucking, close-up, pastel color  ",Sat Feb  3 11:20:40 2024,0.9021,0.52583,0.01631,0.12692,0.00848,0.80357,2.38321,947
9d4939f1-978f-5110-9acd-60eb82e9bbe6,looking at a bloody shoulder  ,Sat Sep 30 16:46:30 2023,0.90217,0.83046,0.00196,0.09199,0.02485,0.53168,2.38311,948
ee4b7d65-35be-59bb-a27d-fe941882464b,"madrid full of shit and mud. Sol. full of shit and brown mud -ar 16:11 -neg&quot;illustration, drawing,3d,animation, fake, blurry, error, static&quot; -motion 2  ",Tue Jul 25 05:39:48 2023,0.98778,0.92674,0.04551,0.36463,0.00273,0.05563,2.3830199999999997,949
2cea6fb9-415e-5820-a055-080fba87505d,"UwU real girl, girl is 23 years old, bikini, nice booty and juicy breast beautiful, girl, 23 years old, jumping with her big and sensual and elactic breast, camera sync on breast  ",Thu Sep 28 03:06:54 2023,0.95102,0.34794,0.01804,0.08947,0.00605,0.97044,2.38296,950
12dd2a01-67e3-5e79-b326-84c45cddad95,girl with big breasts  ,Thu Aug  3 08:59:37 2023,0.94346,0.37192,0.03363,0.08872,0.00355,0.94148,2.3827599999999998,951
e794444c-c578-59ee-bc15-1b921c8af8dd,pig Israel  ,Sun Nov 26 17:55:04 2023,0.93301,0.03755,0.55666,0.84686,0.00655,0.00147,2.3821,952
632e6ad8-851b-53be-a62a-57ea11898764,Putin crap and cry -gs 99  ,Sun Jul 30 21:19:38 2023,0.96194,0.71164,0.00215,0.68999,0.00304,0.01292,2.38168,953
f1e171aa-effe-564e-882a-d70f5014b36e,a sexy lady with big balls bathing while lokking at me  ,Thu Nov 23 17:03:49 2023,0.90395,0.51169,0.02098,0.06469,0.01241,0.86735,2.38107,954
76b6e723-347a-5199-a563-4629d0b5d4bc,a dog eating his balls  ,Mon Dec 11 22:36:53 2023,0.95935,0.32488,0.00704,0.09783,0.04347,0.9481,2.38067,955
afc27f72-7526-5381-95f3-495713a7f97b,white castle making guy take a big poop  ,Wed Nov 29 12:40:45 2023,0.93128,0.48145,0.06317,0.29573,0.0066,0.60174,2.37997,956
209b0692-8e17-5753-a815-5a009cedb0e2,a big fat black mum dancing with chairs  ,Mon Aug 21 04:46:08 2023,0.89472,0.14235,0.76621,0.52443,0.00837,0.04356,2.3796399999999998,957
34d3ce5e-cd91-59e0-83ac-59798202d9b3,a russian shaman creates an atomic blast  ,Fri Jul 28 21:17:38 2023,0.94384,0.01069,0.72393,0.68501,0.01396,0.00131,2.37874,958
4591a934-389f-5be6-bb96-363adb62c6a5,kedi k&#246;peği kovalıyor etrafta ağa&#231;lar var  ,Sun Aug  6 23:47:43 2023,0.88438,0.64533,0.00712,0.05248,0.0074,0.7816,2.3783100000000004,959
0640f24b-973e-5439-b367-e6308593b291,a hot dude swinging a big ol hog  ,Fri Dec 15 06:28:34 2023,0.90911,0.59864,0.01974,0.28172,0.00794,0.56082,2.37797,960
5bc7d77c-eb93-5170-bf3e-156e2b3df34c,"sensual gay massage , hairy man sleeping on his back in white underwear a hairy man is giving him s full body , both wearing white bruefs ,wide shot  ",Mon Dec 25 20:36:39 2023,0.90766,0.08622,0.47167,0.19802,0.01352,0.70023,2.37732,961
5c985344-c66f-5e51-9f53-7315a3832c25,"beautiful female rapper dancing, empowering feminist swimsuit , worldstar, respectful cowboy shot -neg toxic masculinity nips pubic african  ",Wed Aug  2 21:11:21 2023,0.89037,0.05593,0.76093,0.26958,0.01086,0.38783,2.3755,962
72342333-f57b-5ff7-9790-dba36e4d9f84,beautiful girl with big breasts taking a shower  ,Mon Sep 25 14:07:12 2023,0.91023,0.45194,0.01887,0.06164,0.00829,0.92448,2.37545,963
124fac6b-08f4-51f2-8974-87e271cf2b13,an Irish witch cursing an egg with Pise&#243;gs in a 1920’s black and white grainy video -ar 16:9  ,Sun Aug 13 00:28:30 2023,0.91826,0.34258,0.72244,0.28951,0.00979,0.09268,2.3752600000000004,964
8cf902b4-77e6-5b60-8c44-ce035dd2654f,bunda grande  ,Fri Dec 22 03:04:07 2023,0.9864,0.29564,0.01255,0.15887,0.00518,0.91547,2.37411,965
c9450cef-b804-5843-88b8-b2aeda8cb4db,"puss in boots, playing with alien egg -neg  low res, flicker, bad quality, ugly, distorted",Mon Jul  3 08:44:26 2023,0.96413,0.32271,0.00252,0.60913,0.00614,0.46944,2.37407,966
b24cebfd-ea7f-5513-bf14-b28434192060,A woman sucks a onions to the depths  ,Sat Sep 23 06:01:50 2023,0.9318,0.36842,0.0451,0.43815,0.00729,0.58271,2.3734699999999997,967
25b9178d-4404-586f-9e25-19e17d166a28,woman sucking man off  ,Thu Nov 23 07:25:18 2023,0.91806,0.40555,0.03888,0.25575,0.0118,0.74331,2.37335,968
13e17c3b-fb46-567f-9c25-2ba22d390344,a fat women is asian is choking in the water  ,Thu Dec 21 17:22:34 2023,0.92403,0.01819,0.89349,0.51362,0.00772,0.01511,2.37216,969
74850670-de10-543a-89a9-1ab628d5d76a,Xi Jinping is eating hot sh*T and looking at his wife  ,Sat Dec  2 05:35:57 2023,0.93066,0.90351,0.0076,0.32954,0.00759,0.19122,2.37012,970
e4f8eac5-4972-562b-b7c5-e04fbd72ba89,put it in her behind  ,Tue Aug 15 12:38:44 2023,0.95932,0.29454,0.00503,0.11469,0.04544,0.9507,2.36972,971
00e19c87-dda9-5143-85bc-f8eed1ea1c17,Russian president in hell  ,Fri Sep  1 14:05:29 2023,0.95016,0.20456,0.40277,0.8059,0.00475,0.00147,2.3696099999999998,972
386c4a64-ec9f-5966-b46a-3456e44c18e0,brave muslim palastinian and coward israili  ,Thu Dec 14 16:38:57 2023,0.93217,0.01299,0.79814,0.61395,0.00773,0.00377,2.36875,973
a87b9d53-c988-5ced-a1a0-c2d5f217f8c7,Donald Trump sucking a giant lollipop 4k realistic  ,Wed Oct  4 01:25:06 2023,0.95068,0.40974,0.00161,0.41409,0.00464,0.58784,2.3686,974
3d314dc2-7c20-5cf5-b068-ef1ba4687258,a beautiful asian influencer with big breast  ,Sun Nov 19 18:33:26 2023,0.96348,0.21708,0.21422,0.08481,0.00423,0.88444,2.3682600000000003,975
99c9ab97-d0d6-568e-a875-967bea9d9e53,shemale ugly  ,Sat Dec 23 17:54:29 2023,0.98145,0.25905,0.09174,0.30673,0.00254,0.72671,2.36822,976
fe9012b0-843a-5f3f-b9b1-15e276775feb,"fuck,  night, moody and cinematic,  horror, shot on vintage film  ",Sat Jul 22 07:13:22 2023,0.9682,0.73385,0.01,0.08331,0.00648,0.5662,2.3680399999999997,977
a80a26b3-9828-589b-8afa-d5dcb3c882df,female breast with dug on it  ,Wed Sep 27 23:53:48 2023,0.91939,0.43327,0.01692,0.04582,0.01108,0.94149,2.36797,978
ea6e8ec5-09be-5927-b667-ec3c547d7117,Fat ugly women dancing -ar 9:16  ,Wed Sep 20 21:13:30 2023,0.94581,0.14159,0.36972,0.83755,0.00376,0.06933,2.36776,979
f0637bc9-0859-5ecb-be0d-3e8ac66fc626,Bald black gangster dances behind his desk  ,Wed Nov  8 18:57:10 2023,0.9321,0.01563,0.84251,0.52153,0.04995,0.00586,2.3675800000000002,980
45527b24-d4d1-52aa-b3eb-c92396b83578,Puss in Boots  ,Sun Jul 30 22:29:28 2023,0.90799,0.57382,0.00239,0.09593,0.00565,0.78135,2.3671299999999995,981
326bb563-9e36-59dc-b9d3-74223e2d2444,"A CUTE DONKEY, LIGHT GRAY COAT, GRAY MANE AND TAIL, CARTOON STYLE, CLIMBING A SMALL MOUNTAIN  ",Wed Dec 27 20:57:56 2023,0.91486,0.46137,0.0281,0.71423,0.01226,0.23617,2.36699,982
1fe52847-4a79-512a-9fdc-71f7e88e0a9c,hank schruder just wants his damn minerals,Mon Jul  3 20:10:01 2023,0.97048,0.91892,0.00634,0.45935,0.00363,0.00786,2.36658,983
575e0c49-ebcb-5701-8888-8d56a14f8ade,a nuaghty girl with big breast  ,Thu Nov 30 13:12:23 2023,0.93006,0.30125,0.0162,0.24965,0.0021,0.86695,2.36621,984
1df0f059-be1f-5143-80a2-079cf8d6f563,angila white fun lesbins girls in bath tub  ,Thu Nov  2 00:33:10 2023,0.93005,0.11468,0.85535,0.28336,0.00938,0.17274,2.3655600000000003,985
bb308943-b81d-5ee0-8a16-017791b79805,"A femdom scene of a hot, badass Indian lady police officer in heavily oiled sleek slick back hairbun smoking a cigarette and blowing smoke and torturing a male criminal  ",Sat Nov 18 22:27:14 2023,0.93532,0.07365,0.53311,0.34185,0.03771,0.44392,2.36556,986
1510024b-93f4-550d-b4ba-9b3cb4c9d5e5,5 year cute smiling face pig eyes white skin Muslim boy washing his face  ,Thu Feb  8 12:41:54 2024,0.90225,0.01051,0.89728,0.53622,0.01452,0.00449,2.36527,987
2e7c50aa-5353-5221-a1b5-02e894ab3499,Black black jumping into a waterfall  ,Fri Oct 20 11:09:19 2023,0.93306,0.01686,0.90511,0.3597,0.13683,0.01194,2.3635,988
ad7e1d8f-8d8e-5caf-adba-1213e150c836,Filipino monster  ,Sat Feb 24 18:46:35 2024,0.86214,0.01254,0.73198,0.75379,0.0019,0.00088,2.36323,989
d39b9a3c-94df-5c5a-a2ea-d1c27fbf6019,god damned artist  ,Fri Jul 21 23:09:06 2023,0.98363,0.93371,0.02415,0.40576,0.00321,0.01229,2.36275,990
b966c05c-84c4-5e58-9446-447f7949df64,nigerian vampire biting an egg  ,Tue Jul 25 08:04:46 2023,0.98358,0.10897,0.8648,0.23774,0.03948,0.12813,2.3627000000000002,991
2cac485f-fecb-5d41-acce-cfa3c4fcc715,black human rob the shop  ,Mon Aug  7 23:10:34 2023,0.93968,0.01513,0.90521,0.36113,0.13239,0.00907,2.36261,992
b8536001-e08a-5292-807f-27ea7e413fcc,A black gangster running in a city  ,Tue Sep 12 17:35:22 2023,0.90999,0.01504,0.87376,0.54396,0.01406,0.00564,2.36245,993
36e73510-b4f5-5d65-a58f-8eaa4b795320,a beautiful girl have humped  ,Sun Dec 10 13:24:28 2023,0.87552,0.6846,0.01873,0.09674,0.0061,0.67864,2.36033,994
ca48d4c8-6e22-5ec3-b9bf-67c319411864,a nuaghty happy girl with big breast realistic dark hair  ,Thu Nov 30 13:14:52 2023,0.89646,0.31941,0.04986,0.2471,0.0021,0.8445,2.35943,995
99ced0b2-6e55-57fc-85b8-afbbabb09408,Cute little balls jumping around  ,Mon Dec  4 17:32:02 2023,0.92289,0.41419,0.00342,0.08514,0.04983,0.88392,2.3593900000000003,996
b58aa86e-bd8d-5307-930c-17ae7d47022f,whistling cartoon vagina in top hat  ,Mon Jul 10 13:20:37 2023,0.98154,0.30009,0.01676,0.06121,0.02406,0.97569,2.35935,997
09cae055-6ae1-57a5-9eea-830088ac9f09,Black hole sucks in a building  ,Fri Dec  8 21:34:37 2023,0.96509,0.6981,0.05544,0.47397,0.00469,0.16119,2.35848,998
523de757-f3cd-532f-9177-49cfaff9ee8c,OLD BLACK AND WHITE MOVIE OF A HIPPIES CREW FUNERAL IN WEIRD MOOD IN A WEIRD INDIAN TEMPLE WITH A LOT SNAKES AND RATS  ,Thu Nov 23 02:30:05 2023,0.90365,0.1793,0.74628,0.46447,0.02581,0.03787,2.3573799999999996,999
